Date,Commodity,Min_Price,Max_Price,Modal_Price,District,Market,Variety,Grade
1-Jan-02,Potato,600,800,700,pune,pune,,
2-Jan-02,Potato,600,800,700,pune,pune,,
3-Jan-02,Potato,600,800,700,pune,pune,,
4-Jan-02,Potato,600,800,700,pune,pune,,
5-Jan-02,Potato,600,773,690,pune,pune,,
6-Jan-02,Potato,600,747,680,pune,pune,,
7-Jan-02,Potato,600,720,670,pune,pune,,
8-Jan-02,Potato,650,800,725,pune,pune,,
9-Jan-02,Potato,700,800,750,pune,pune,,
10-Jan-02,Potato,500,650,575,pune,pune,,
11-Jan-02,Potato,550,650,600,pune,pune,,
12-Jan-02,Potato,533,650,592,pune,pune,,
13-Jan-02,Potato,517,650,583,pune,pune,,
14-Jan-02,Potato,500,650,575,pune,pune,,
15-Jan-02,Potato,500,650,575,pune,pune,,
16-Jan-02,Potato,500,700,600,pune,pune,,
17-Jan-02,Potato,500,700,600,pune,pune,,
18-Jan-02,Potato,400,600,500,pune,pune,,
19-Jan-02,Potato,417,600,508,pune,pune,,
20-Jan-02,Potato,433,600,517,pune,pune,,
21-Jan-02,Potato,450,600,525,pune,pune,,
22-Jan-02,Potato,500,650,575,pune,pune,,
23-Jan-02,Potato,550,650,600,pune,pune,,
24-Jan-02,Potato,400,600,500,pune,pune,,
25-Jan-02,Potato,500,600,550,pune,pune,,
26-Jan-02,Potato,500,617,558,pune,pune,,
27-Jan-02,Potato,500,633,567,pune,pune,,
28-Jan-02,Potato,500,650,575,pune,pune,,
29-Jan-02,Potato,400,600,500,pune,pune,,
30-Jan-02,Potato,475,625,550,pune,pune,,
31-Jan-02,Potato,550,650,600,pune,pune,,
1-Feb-02,Potato,525,650,600,pune,pune,,
2-Feb-02,Potato,483,633,567,pune,pune,,
3-Feb-02,Potato,442,617,533,pune,pune,,
4-Feb-02,Potato,400,600,500,pune,pune,,
5-Feb-02,Potato,400,600,500,pune,pune,,
6-Feb-02,Potato,400,550,475,pune,pune,,
7-Feb-02,Potato,400,500,450,pune,pune,,
8-Feb-02,Potato,409,509,459,pune,pune,,
9-Feb-02,Potato,418,518,468,pune,pune,,
10-Feb-02,Potato,427,527,477,pune,pune,,
11-Feb-02,Potato,436,536,486,pune,pune,,
12-Feb-02,Potato,445,545,495,pune,pune,,
13-Feb-02,Potato,455,555,505,pune,pune,,
14-Feb-02,Potato,464,564,514,pune,pune,,
15-Feb-02,Potato,473,573,523,pune,pune,,
16-Feb-02,Potato,482,582,532,pune,pune,,
17-Feb-02,Potato,491,591,541,pune,pune,,
18-Feb-02,Potato,500,600,550,pune,pune,,
19-Feb-02,Potato,500,600,550,pune,pune,,
20-Feb-02,Potato,500,600,550,pune,pune,,
21-Feb-02,Potato,450,550,500,pune,pune,,
22-Feb-02,Potato,368,540,490,pune,pune,,
23-Feb-02,Potato,286,530,480,pune,pune,,
24-Feb-02,Potato,204,520,470,pune,pune,,
25-Feb-02,Potato,122,510,460,pune,pune,,
26-Feb-02,Potato,40,500,450,pune,pune,,
27-Feb-02,Potato,450,550,500,pune,pune,,
28-Feb-02,Potato,450,550,500,pune,pune,,
28-Feb-02,Potato,462,558,510,pune,pune,,
28-Feb-02,Potato,475,565,520,pune,pune,,
28-Feb-02,Potato,488,572,530,pune,pune,,
1-Mar-02,Potato,500,580,540,pune,pune,,
2-Mar-02,Potato,483,570,527,pune,pune,,
3-Mar-02,Potato,467,560,513,pune,pune,,
4-Mar-02,Potato,450,550,500,pune,pune,,
5-Mar-02,Potato,450,550,500,pune,pune,,
6-Mar-02,Potato,450,550,500,pune,pune,,
7-Mar-02,Potato,465,565,515,pune,pune,,
8-Mar-02,Potato,481,581,531,pune,pune,,
9-Mar-02,Potato,496,596,546,pune,pune,,
10-Mar-02,Potato,512,612,562,pune,pune,,
11-Mar-02,Potato,527,627,577,pune,pune,,
12-Mar-02,Potato,542,642,592,pune,pune,,
13-Mar-02,Potato,558,658,608,pune,pune,,
14-Mar-02,Potato,573,673,623,pune,pune,,
15-Mar-02,Potato,588,688,638,pune,pune,,
16-Mar-02,Potato,604,704,654,pune,pune,,
17-Mar-02,Potato,619,719,669,pune,pune,,
18-Mar-02,Potato,635,735,685,pune,pune,,
19-Mar-02,Potato,650,750,700,pune,pune,,
20-Mar-02,Potato,631,738,684,pune,pune,,
21-Mar-02,Potato,612,725,669,pune,pune,,
22-Mar-02,Potato,594,712,653,pune,pune,,
23-Mar-02,Potato,575,700,638,pune,pune,,
24-Mar-02,Potato,556,688,622,pune,pune,,
25-Mar-02,Potato,538,675,606,pune,pune,,
26-Mar-02,Potato,519,662,591,pune,pune,,
27-Mar-02,Potato,500,650,575,pune,pune,,
28-Mar-02,Potato,500,650,575,pune,pune,,
29-Mar-02,Potato,500,650,575,pune,pune,,
30-Mar-02,Potato,500,650,575,pune,pune,,
31-Mar-02,Potato,500,650,575,pune,pune,,
1-Apr-02,Potato,500,650,575,pune,pune,,
2-Apr-02,Potato,500,650,575,pune,pune,,
3-Apr-02,Potato,500,650,575,pune,pune,,
4-Apr-02,Potato,490,640,565,pune,pune,,
5-Apr-02,Potato,480,630,555,pune,pune,,
6-Apr-02,Potato,470,620,545,pune,pune,,
7-Apr-02,Potato,460,610,535,pune,pune,,
8-Apr-02,Potato,450,600,525,pune,pune,,
9-Apr-02,Potato,550,650,600,pune,pune,,
10-Apr-02,Potato,500,650,575,pune,pune,,
11-Apr-02,Potato,500,650,576,pune,pune,,
12-Apr-02,Potato,500,650,576,pune,pune,,
13-Apr-02,Potato,500,650,576,pune,pune,,
14-Apr-02,Potato,500,650,575,pune,pune,,
15-Apr-02,Potato,500,650,575,pune,pune,,
16-Apr-02,Potato,500,650,575,pune,pune,,
17-Apr-02,Potato,600,700,650,pune,pune,,
18-Apr-02,Potato,500,650,575,pune,pune,,
19-Apr-02,Potato,550,650,600,pune,pune,,
20-Apr-02,Potato,517,617,567,pune,pune,,
21-Apr-02,Potato,483,583,533,pune,pune,,
22-Apr-02,Potato,450,550,500,pune,pune,,
23-Apr-02,Potato,471,564,518,pune,pune,,
24-Apr-02,Potato,493,579,536,pune,pune,,
25-Apr-02,Potato,514,593,554,pune,pune,,
26-Apr-02,Potato,536,607,571,pune,pune,,
27-Apr-02,Potato,557,621,589,pune,pune,,
28-Apr-02,Potato,579,636,607,pune,pune,,
29-Apr-02,Potato,600,650,625,pune,pune,,
30-Apr-02,Potato,600,650,625,pune,pune,,
30-Apr-02,Potato,600,650,625,pune,pune,,
1-May-02,Potato,600,650,625,pune,pune,,
2-May-02,Potato,600,650,625,pune,pune,,
3-May-02,Potato,600,650,625,pune,pune,,
4-May-02,Potato,600,650,625,pune,pune,,
5-May-02,Potato,600,650,625,pune,pune,,
6-May-02,Potato,600,650,625,pune,pune,,
7-May-02,Potato,600,650,625,pune,pune,,
8-May-02,Potato,592,650,621,pune,pune,,
9-May-02,Potato,583,650,617,pune,pune,,
10-May-02,Potato,575,650,612,pune,pune,,
11-May-02,Potato,567,650,608,pune,pune,,
12-May-02,Potato,558,650,604,pune,pune,,
13-May-02,Potato,550,650,600,pune,pune,,
14-May-02,Potato,500,650,575,pune,pune,,
15-May-02,Potato,600,650,625,pune,pune,,
16-May-02,Potato,500,600,550,pune,pune,,
17-May-02,Potato,450,600,525,pune,pune,,
18-May-02,Potato,458,603,532,pune,pune,,
19-May-02,Potato,467,607,540,pune,pune,,
20-May-02,Potato,475,610,548,pune,pune,,
21-May-02,Potato,483,613,555,pune,pune,,
22-May-02,Potato,492,617,562,pune,pune,,
23-May-02,Potato,500,620,570,pune,pune,,
24-May-02,Potato,517,630,582,pune,pune,,
25-May-02,Potato,533,640,593,pune,pune,,
26-May-02,Potato,550,650,605,pune,pune,,
27-May-02,Potato,567,660,617,pune,pune,,
28-May-02,Potato,583,670,628,pune,pune,,
29-May-02,Potato,600,680,640,pune,pune,,
30-May-02,Potato,550,650,600,pune,pune,,
31-May-02,Potato,550,650,600,pune,pune,,
1-Jun-02,Potato,550,650,600,pune,pune,,
2-Jun-02,Potato,550,650,600,pune,pune,,
3-Jun-02,Potato,550,650,600,pune,pune,,
4-Jun-02,Potato,550,650,600,pune,pune,,
5-Jun-02,Potato,550,650,600,pune,pune,,
6-Jun-02,Potato,550,650,600,pune,pune,,
7-Jun-02,Potato,550,650,600,pune,pune,,
8-Jun-02,Potato,550,650,600,pune,pune,,
9-Jun-02,Potato,550,650,600,pune,pune,,
10-Jun-02,Potato,550,650,600,pune,pune,,
11-Jun-02,Potato,550,650,600,pune,pune,,
12-Jun-02,Potato,525,650,588,pune,pune,,
13-Jun-02,Potato,500,650,575,pune,pune,,
14-Jun-02,Potato,512,642,575,pune,pune,,
15-Jun-02,Potato,525,635,575,pune,pune,,
16-Jun-02,Potato,538,628,575,pune,pune,,
17-Jun-02,Potato,550,620,575,pune,pune,,
18-Jun-02,Potato,500,600,550,pune,pune,,
19-Jun-02,Potato,500,600,550,pune,pune,,
20-Jun-02,Potato,400,600,500,pune,pune,,
21-Jun-02,Potato,500,600,550,pune,pune,,
22-Jun-02,Potato,506,600,554,pune,pune,,
23-Jun-02,Potato,512,600,558,pune,pune,,
24-Jun-02,Potato,519,600,561,pune,pune,,
25-Jun-02,Potato,525,600,565,pune,pune,,
26-Jun-02,Potato,500,650,575,pune,pune,,
27-Jun-02,Potato,525,650,588,pune,pune,,
28-Jun-02,Potato,550,650,600,pune,pune,,
29-Jun-02,Potato,550,650,600,pune,pune,,
30-Jun-02,Potato,550,650,600,pune,pune,,
30-Jun-02,Potato,550,650,600,pune,pune,,
1-Jul-02,Potato,550,650,600,pune,pune,,
2-Jul-02,Potato,550,650,600,pune,pune,,
3-Jul-02,Potato,550,650,600,pune,pune,,
4-Jul-02,Potato,550,650,600,pune,pune,,
5-Jul-02,Potato,550,650,600,pune,pune,,
6-Jul-02,Potato,550,650,600,pune,pune,,
7-Jul-02,Potato,550,650,600,pune,pune,,
8-Jul-02,Potato,550,650,600,pune,pune,,
9-Jul-02,Potato,550,650,600,pune,pune,,
10-Jul-02,Potato,550,650,600,pune,pune,,
11-Jul-02,Potato,550,650,600,pune,pune,,
12-Jul-02,Potato,550,650,600,pune,pune,,
13-Jul-02,Potato,550,650,600,pune,pune,,
14-Jul-02,Potato,550,650,600,pune,pune,,
15-Jul-02,Potato,550,650,600,pune,pune,,
16-Jul-02,Potato,550,650,600,pune,pune,,
17-Jul-02,Potato,550,650,600,pune,pune,,
18-Jul-02,Potato,550,650,600,pune,pune,,
19-Jul-02,Potato,561,661,611,pune,pune,,
20-Jul-02,Potato,573,673,623,pune,pune,,
21-Jul-02,Potato,584,684,634,pune,pune,,
22-Jul-02,Potato,595,695,645,pune,pune,,
23-Jul-02,Potato,607,707,657,pune,pune,,
24-Jul-02,Potato,618,718,668,pune,pune,,
25-Jul-02,Potato,630,730,680,pune,pune,,
26-Jul-02,Potato,641,741,691,pune,pune,,
27-Jul-02,Potato,652,752,702,pune,pune,,
28-Jul-02,Potato,664,764,714,pune,pune,,
29-Jul-02,Potato,675,775,725,pune,pune,,
30-Jul-02,Potato,686,786,736,pune,pune,,
31-Jul-02,Potato,698,798,748,pune,pune,,
1-Sep-02,Potato,709,809,759,pune,pune,,
2-Sep-02,Potato,720,820,770,pune,pune,,
3-Sep-02,Potato,732,832,782,pune,pune,,
4-Sep-02,Potato,743,843,793,pune,pune,,
5-Sep-02,Potato,755,855,805,pune,pune,,
6-Sep-02,Potato,766,866,816,pune,pune,,
7-Sep-02,Potato,777,877,827,pune,pune,,
8-Sep-02,Potato,789,889,839,pune,pune,,
9-Sep-02,Potato,800,900,850,pune,pune,,
10-Sep-02,Potato,800,900,850,pune,pune,,
11-Sep-02,Potato,800,900,850,pune,pune,,
12-Sep-02,Potato,800,900,850,pune,pune,,
13-Sep-02,Potato,800,900,850,pune,pune,,
14-Sep-02,Potato,783,867,825,pune,pune,,
15-Sep-02,Potato,767,833,800,pune,pune,,
16-Sep-02,Potato,750,800,775,pune,pune,,
17-Sep-02,Potato,800,850,825,pune,pune,,
18-Sep-02,Potato,750,800,775,pune,pune,,
19-Sep-02,Potato,700,750,725,pune,pune,,
20-Sep-02,Potato,700,762,731,pune,pune,,
21-Sep-02,Potato,700,775,738,pune,pune,,
22-Sep-02,Potato,700,788,744,pune,pune,,
23-Sep-02,Potato,700,800,750,pune,pune,,
24-Sep-02,Potato,700,750,725,pune,pune,,
25-Sep-02,Potato,700,750,725,pune,pune,,
26-Sep-02,Potato,700,750,725,pune,pune,,
27-Sep-02,Potato,700,750,725,pune,pune,,
28-Sep-02,Potato,693,740,717,pune,pune,,
29-Sep-02,Potato,687,730,708,pune,pune,,
30-Sep-02,Potato,680,720,700,pune,pune,,
30-Sep-02,Potato,678,720,695,pune,pune,,
1-Oct-02,Potato,675,720,690,pune,pune,,
2-Oct-02,Potato,688,735,708,pune,pune,,
3-Oct-02,Potato,700,750,725,pune,pune,,
4-Oct-02,Potato,700,750,725,pune,pune,,
5-Oct-02,Potato,717,767,743,pune,pune,,
6-Oct-02,Potato,733,783,762,pune,pune,,
7-Oct-02,Potato,750,800,780,pune,pune,,
8-Oct-02,Potato,700,800,750,pune,pune,,
9-Oct-02,Potato,750,800,775,pune,pune,,
10-Oct-02,Potato,750,800,775,pune,pune,,
11-Oct-02,Potato,750,800,775,pune,pune,,
12-Oct-02,Potato,775,833,804,pune,pune,,
13-Oct-02,Potato,800,867,833,pune,pune,,
14-Oct-02,Potato,825,900,862,pune,pune,,
15-Oct-02,Potato,850,933,892,pune,pune,,
16-Oct-02,Potato,875,967,921,pune,pune,,
17-Oct-02,Potato,900,1000,950,pune,pune,,
18-Oct-02,Potato,900,1000,950,pune,pune,,
19-Oct-02,Potato,917,1000,958,pune,pune,,
20-Oct-02,Potato,933,1000,967,pune,pune,,
21-Oct-02,Potato,950,1000,975,pune,pune,,
22-Oct-02,Potato,900,950,925,pune,pune,,
23-Oct-02,Potato,850,900,875,pune,pune,,
24-Oct-02,Potato,850,900,825,pune,pune,,
25-Oct-02,Potato,850,900,838,pune,pune,,
26-Oct-02,Potato,850,900,850,pune,pune,,
27-Oct-02,Potato,850,900,862,pune,pune,,
28-Oct-02,Potato,850,900,875,pune,pune,,
29-Oct-02,Potato,650,750,700,pune,pune,,
30-Oct-02,Potato,700,800,750,pune,pune,,
31-Oct-02,Potato,700,800,750,pune,pune,,
1-Nov-02,Potato,800,900,850,pune,pune,,
2-Nov-02,Potato,780,890,835,pune,pune,,
3-Nov-02,Potato,760,880,820,pune,pune,,
4-Nov-02,Potato,740,870,805,pune,pune,,
5-Nov-02,Potato,720,860,790,pune,pune,,
6-Nov-02,Potato,700,850,775,pune,pune,,
7-Nov-02,Potato,850,950,900,pune,pune,,
8-Nov-02,Potato,850,920,880,pune,pune,,
9-Nov-02,Potato,850,930,887,pune,pune,,
10-Nov-02,Potato,850,940,893,pune,pune,,
11-Nov-02,Potato,850,950,900,pune,pune,,
12-Nov-02,Potato,900,1000,950,pune,pune,,
13-Nov-02,Potato,850,950,900,pune,pune,,
14-Nov-02,Potato,800,900,850,pune,pune,,
15-Nov-02,Potato,800,900,850,pune,pune,,
16-Nov-02,Potato,817,933,875,pune,pune,,
17-Nov-02,Potato,833,967,900,pune,pune,,
18-Nov-02,Potato,850,1000,925,pune,pune,,
19-Nov-02,Potato,875,1000,938,pune,pune,,
20-Nov-02,Potato,900,1000,950,pune,pune,,
21-Nov-02,Potato,800,1000,900,pune,pune,,
22-Nov-02,Potato,900,1000,950,pune,pune,,
23-Nov-02,Potato,867,1000,933,pune,pune,,
24-Nov-02,Potato,833,1000,917,pune,pune,,
25-Nov-02,Potato,800,1000,900,pune,pune,,
26-Nov-02,Potato,850,1000,925,pune,pune,,
27-Nov-02,Potato,900,1000,950,pune,pune,,
28-Nov-02,Potato,900,1000,950,pune,pune,,
29-Nov-02,Potato,800,1000,900,pune,pune,,
30-Nov-02,Potato,800,980,890,pune,pune,,
30-Nov-02,Potato,800,960,880,pune,pune,,
1-Dec-02,Potato,800,940,870,pune,pune,,
2-Dec-02,Potato,800,920,860,pune,pune,,
3-Dec-02,Potato,800,900,850,pune,pune,,
4-Dec-02,Potato,800,1000,900,pune,pune,,
5-Dec-02,Potato,800,1000,900,pune,pune,,
6-Dec-02,Potato,780,980,880,pune,pune,,
7-Dec-02,Potato,760,960,860,pune,pune,,
8-Dec-02,Potato,740,940,840,pune,pune,,
9-Dec-02,Potato,720,920,820,pune,pune,,
10-Dec-02,Potato,700,900,800,pune,pune,,
11-Dec-02,Potato,700,900,800,pune,pune,,
12-Dec-02,Potato,700,900,800,pune,pune,,
13-Dec-02,Potato,700,900,800,pune,pune,,
14-Dec-02,Potato,700,900,800,pune,pune,,
15-Dec-02,Potato,700,900,800,pune,pune,,
16-Dec-02,Potato,700,900,800,pune,pune,,
17-Dec-02,Potato,700,900,800,pune,pune,,
18-Dec-02,Potato,800,900,850,pune,pune,,
19-Dec-02,Potato,400,500,450,pune,pune,,
20-Dec-02,Potato,425,550,488,pune,pune,,
21-Dec-02,Potato,450,600,525,pune,pune,,
22-Dec-02,Potato,475,650,562,pune,pune,,
23-Dec-02,Potato,500,700,600,pune,pune,,
24-Dec-02,Potato,400,500,450,pune,pune,,
25-Dec-02,Potato,425,525,475,pune,pune,,
26-Dec-02,Potato,450,550,500,pune,pune,,
27-Dec-02,Potato,400,500,450,pune,pune,,
28-Dec-02,Potato,400,517,458,pune,pune,,
29-Dec-02,Potato,400,533,467,pune,pune,,
30-Dec-02,Potato,400,550,475,pune,pune,,
31-Dec-02,Potato,400,500,450,pune,pune,,
1-Jan-03,Potato,500,600,550,pune,pune,,
2-Jan-03,Potato,350,450,400,pune,pune,,
3-Jan-03,Potato,300,450,375,pune,pune,,
4-Jan-03,Potato,333,453,393,pune,pune,,
5-Jan-03,Potato,367,457,412,pune,pune,,
6-Jan-03,Potato,400,460,430,pune,pune,,
7-Jan-03,Potato,350,450,400,pune,pune,,
8-Jan-03,Potato,300,480,390,pune,pune,,
9-Jan-03,Potato,350,450,400,pune,pune,,
10-Jan-03,Potato,300,400,350,pune,pune,,
11-Jan-03,Potato,283,383,354,pune,pune,,
12-Jan-03,Potato,267,367,359,pune,pune,,
13-Jan-03,Potato,250,350,363,pune,pune,,
14-Jan-03,Potato,300,400,350,pune,pune,,
15-Jan-03,Potato,300,400,350,pune,pune,,
16-Jan-03,Potato,250,300,275,pune,pune,,
17-Jan-03,Potato,300,400,350,pune,pune,,
18-Jan-03,Potato,300,387,343,pune,pune,,
19-Jan-03,Potato,300,373,337,pune,pune,,
20-Jan-03,Potato,300,360,330,pune,pune,,
21-Jan-03,Potato,300,400,350,pune,pune,,
22-Jan-03,Potato,300,400,350,pune,pune,,
23-Jan-03,Potato,300,360,330,pune,pune,,
24-Jan-03,Potato,300,380,340,pune,pune,,
25-Jan-03,Potato,317,403,360,pune,pune,,
26-Jan-03,Potato,333,427,380,pune,pune,,
27-Jan-03,Potato,350,450,400,pune,pune,,
28-Jan-03,Potato,350,450,400,pune,pune,,
29-Jan-03,Potato,250,320,280,pune,pune,,
30-Jan-03,Potato,240,320,280,pune,pune,,
31-Jan-03,Potato,250,320,280,pune,pune,,
1-Feb-03,Potato,267,330,295,pune,pune,,
2-Feb-03,Potato,283,340,310,pune,pune,,
3-Feb-03,Potato,300,350,325,pune,pune,,
4-Feb-03,Potato,280,340,310,pune,pune,,
5-Feb-03,Potato,280,330,300,pune,pune,,
6-Feb-03,Potato,250,350,300,pune,pune,,
7-Feb-03,Potato,300,400,350,pune,pune,,
8-Feb-03,Potato,283,377,327,pune,pune,,
9-Feb-03,Potato,267,353,303,pune,pune,,
10-Feb-03,Potato,250,330,280,pune,pune,,
11-Feb-03,Potato,260,340,300,pune,pune,,
12-Feb-03,Potato,255,330,290,pune,pune,,
13-Feb-03,Potato,250,320,280,pune,pune,,
14-Feb-03,Potato,260,340,300,pune,pune,,
15-Feb-03,Potato,273,360,317,pune,pune,,
16-Feb-03,Potato,287,380,333,pune,pune,,
17-Feb-03,Potato,300,400,350,pune,pune,,
18-Feb-03,Potato,300,400,350,pune,pune,,
19-Feb-03,Potato,350,420,380,pune,pune,,
20-Feb-03,Potato,350,420,385,pune,pune,,
21-Feb-03,Potato,350,420,390,pune,pune,,
22-Feb-03,Potato,350,420,368,pune,pune,,
23-Feb-03,Potato,350,420,347,pune,pune,,
24-Feb-03,Potato,350,420,325,pune,pune,,
25-Feb-03,Potato,350,450,400,pune,pune,,
26-Feb-03,Potato,350,450,400,pune,pune,,
27-Feb-03,Potato,350,450,400,pune,pune,,
28-Feb-03,Potato,350,450,400,pune,pune,,
28-Feb-03,Potato,357,457,407,pune,pune,,
28-Feb-03,Potato,364,464,414,pune,pune,,
28-Feb-03,Potato,371,471,421,pune,pune,,
1-Mar-03,Potato,379,479,429,pune,pune,,
2-Mar-03,Potato,386,486,436,pune,pune,,
3-Mar-03,Potato,393,493,443,pune,pune,,
4-Mar-03,Potato,400,500,450,pune,pune,,
5-Mar-03,Potato,350,450,400,pune,pune,,
6-Mar-03,Potato,320,400,360,pune,pune,,
7-Mar-03,Potato,300,450,370,pune,pune,,
8-Mar-03,Potato,317,440,375,pune,pune,,
9-Mar-03,Potato,333,430,380,pune,pune,,
10-Mar-03,Potato,350,420,385,pune,pune,,
11-Mar-03,Potato,340,425,390,pune,pune,,
12-Mar-03,Potato,400,460,430,pune,pune,,
13-Mar-03,Potato,350,430,390,pune,pune,,
14-Mar-03,Potato,350,435,392,pune,pune,,
15-Mar-03,Potato,350,440,395,pune,pune,,
16-Mar-03,Potato,350,445,398,pune,pune,,
17-Mar-03,Potato,350,450,400,pune,pune,,
18-Mar-03,Potato,350,450,400,pune,pune,,
19-Mar-03,Potato,350,450,400,pune,pune,,
20-Mar-03,Potato,350,450,400,pune,pune,,
21-Mar-03,Potato,300,450,370,pune,pune,,
22-Mar-03,Potato,333,450,388,pune,pune,,
23-Mar-03,Potato,367,450,407,pune,pune,,
24-Mar-03,Potato,400,450,425,pune,pune,,
25-Mar-03,Potato,250,350,300,pune,pune,,
26-Mar-03,Potato,350,450,400,pune,pune,,
27-Mar-03,Potato,325,450,380,pune,pune,,
28-Mar-03,Potato,250,350,300,pune,pune,,
29-Mar-03,Potato,267,350,308,pune,pune,,
30-Mar-03,Potato,283,350,317,pune,pune,,
31-Mar-03,Potato,300,350,325,pune,pune,,
1-Apr-03,Potato,300,350,325,pune,pune,,
2-Apr-03,Potato,250,320,280,pune,pune,,
3-Apr-03,Potato,300,400,350,pune,pune,,
4-Apr-03,Potato,300,400,350,pune,pune,,
5-Apr-03,Potato,317,417,367,pune,pune,,
6-Apr-03,Potato,333,433,383,pune,pune,,
7-Apr-03,Potato,350,450,400,pune,pune,,
8-Apr-03,Potato,360,440,400,pune,pune,,
9-Apr-03,Potato,300,450,375,pune,pune,,
10-Apr-03,Potato,300,400,350,pune,pune,,
11-Apr-03,Potato,314,409,361,pune,pune,,
12-Apr-03,Potato,329,417,373,pune,pune,,
13-Apr-03,Potato,343,426,384,pune,pune,,
14-Apr-03,Potato,357,434,396,pune,pune,,
15-Apr-03,Potato,371,443,407,pune,pune,,
16-Apr-03,Potato,386,451,419,pune,pune,,
17-Apr-03,Potato,400,460,430,pune,pune,,
18-Apr-03,Potato,400,458,429,pune,pune,,
19-Apr-03,Potato,400,455,428,pune,pune,,
20-Apr-03,Potato,400,452,426,pune,pune,,
21-Apr-03,Potato,400,450,425,pune,pune,,
22-Apr-03,Potato,300,350,325,pune,pune,,
23-Apr-03,Potato,300,350,325,pune,pune,,
24-Apr-03,Potato,340,400,370,pune,pune,,
25-Apr-03,Potato,400,500,450,pune,pune,,
26-Apr-03,Potato,367,467,417,pune,pune,,
27-Apr-03,Potato,333,433,383,pune,pune,,
28-Apr-03,Potato,300,400,350,pune,pune,,
29-Apr-03,Potato,300,400,350,pune,pune,,
30-Apr-03,Potato,300,380,340,pune,pune,,
30-Apr-03,Potato,327,403,365,pune,pune,,
1-May-03,Potato,353,427,390,pune,pune,,
2-May-03,Potato,380,450,415,pune,pune,,
3-May-03,Potato,370,450,410,pune,pune,,
4-May-03,Potato,360,450,405,pune,pune,,
5-May-03,Potato,350,450,400,pune,pune,,
6-May-03,Potato,400,470,435,pune,pune,,
7-May-03,Potato,300,400,350,pune,pune,,
8-May-03,Potato,400,450,425,pune,pune,,
9-May-03,Potato,300,450,375,pune,pune,,
10-May-03,Potato,300,450,377,pune,pune,,
11-May-03,Potato,300,450,378,pune,pune,,
12-May-03,Potato,300,450,380,pune,pune,,
13-May-03,Potato,350,475,415,pune,pune,,
14-May-03,Potato,400,500,450,pune,pune,,
15-May-03,Potato,390,490,440,pune,pune,,
16-May-03,Potato,380,480,430,pune,pune,,
17-May-03,Potato,370,470,420,pune,pune,,
18-May-03,Potato,360,460,410,pune,pune,,
19-May-03,Potato,350,450,400,pune,pune,,
20-May-03,Potato,350,450,400,pune,pune,,
21-May-03,Potato,300,420,370,pune,pune,,
22-May-03,Potato,314,422,376,pune,pune,,
23-May-03,Potato,328,424,382,pune,pune,,
24-May-03,Potato,342,426,388,pune,pune,,
25-May-03,Potato,356,428,394,pune,pune,,
26-May-03,Potato,370,430,400,pune,pune,,
27-May-03,Potato,410,490,450,pune,pune,,
28-May-03,Potato,450,550,500,pune,pune,,
29-May-03,Potato,350,450,400,pune,pune,,
30-May-03,Potato,400,500,450,pune,pune,,
31-May-03,Potato,400,493,447,pune,pune,,
1-Jun-03,Potato,400,487,443,pune,pune,,
2-Jun-03,Potato,400,480,440,pune,pune,,
3-Jun-03,Potato,400,500,450,pune,pune,,
4-Jun-03,Potato,400,500,450,pune,pune,,
5-Jun-03,Potato,400,500,450,pune,pune,,
6-Jun-03,Potato,400,480,440,pune,pune,,
7-Jun-03,Potato,400,478,439,pune,pune,,
8-Jun-03,Potato,400,475,438,pune,pune,,
9-Jun-03,Potato,400,472,436,pune,pune,,
10-Jun-03,Potato,400,470,435,pune,pune,,
11-Jun-03,Potato,400,450,425,pune,pune,,
12-Jun-03,Potato,350,450,400,pune,pune,,
13-Jun-03,Potato,450,520,480,pune,pune,,
14-Jun-03,Potato,467,547,503,pune,pune,,
15-Jun-03,Potato,483,573,527,pune,pune,,
16-Jun-03,Potato,500,600,550,pune,pune,,
17-Jun-03,Potato,501,601,552,pune,pune,,
18-Jun-03,Potato,503,603,554,pune,pune,,
19-Jun-03,Potato,504,604,556,pune,pune,,
20-Jun-03,Potato,505,605,557,pune,pune,,
21-Jun-03,Potato,507,607,559,pune,pune,,
22-Jun-03,Potato,508,608,561,pune,pune,,
23-Jun-03,Potato,509,609,563,pune,pune,,
24-Jun-03,Potato,511,611,565,pune,pune,,
25-Jun-03,Potato,512,612,567,pune,pune,,
26-Jun-03,Potato,513,613,568,pune,pune,,
27-Jun-03,Potato,514,614,570,pune,pune,,
28-Jun-03,Potato,516,616,572,pune,pune,,
29-Jun-03,Potato,517,617,574,pune,pune,,
30-Jun-03,Potato,518,618,576,pune,pune,,
30-Jun-03,Potato,520,620,578,pune,pune,,
1-Jul-03,Potato,521,621,579,pune,pune,,
2-Jul-03,Potato,522,622,581,pune,pune,,
3-Jul-03,Potato,524,624,583,pune,pune,,
4-Jul-03,Potato,525,625,585,pune,pune,,
5-Jul-03,Potato,483,573,535,pune,pune,,
6-Jul-03,Potato,442,522,485,pune,pune,,
7-Jul-03,Potato,400,470,435,pune,pune,,
8-Jul-03,Potato,410,475,445,pune,pune,,
9-Jul-03,Potato,400,480,440,pune,pune,,
10-Jul-03,Potato,400,450,425,pune,pune,,
11-Jul-03,Potato,400,450,425,pune,pune,,
12-Jul-03,Potato,400,450,425,pune,pune,,
13-Jul-03,Potato,400,450,425,pune,pune,,
