Date,Commodity,Variety,Min_Price,Max_Price,Modal_Price,District,Market,Arrival_Quantity,Demand,
12/23/2022,Potato,Other,1400,2400,1900,Pune,Pune,43700,0.23,
2/20/2023,Potato,Other,1000,1500,1250,Pune,Pune,46500,0.37,
7/23/2020,Potato,Other,2000,2500,2250,Pune,Pune,47200,0.21,
03-06-2020,Potato,Other,1100,1800,1400,Pune,Pune,49100,0.35,
12-03-2020,Potato,Other,2200,3500,2850,Pune,Pune,49100,0.17,
05-10-2023,Potato,Other,1000,2000,1500,Pune,Pune,50600,0.34,
06-09-2022,Potato,Other,1500,1900,1700,Pune,Pune,51200,0.3,
11-02-2020,Potato,Other,2500,3600,3300,Pune,Pune,51900,0.16,
10/18/2022,Potato,Other,2000,2900,2450,Pune,Pune,52000,0.21,
11/18/2022,Potato,Other,1200,2200,1700,Pune,Pune,54200,0.32,
12/22/2021,Potato,Other,700,1800,1250,Pune,Pune,55400,0.44,
9/30/2020,Potato,Other,1800,3100,2450,Pune,Pune,56000,0.23,
10-09-2020,Potato,Other,2000,3000,2500,Pune,Pune,57400,0.23,
02-11-2020,Potato,Other,1200,1800,1600,Pune,Pune,60500,0.38,
3/23/2022,Potato,Other,1000,1700,1350,Pune,Pune,60700,0.45,
8/24/2022,Potato,Other,1600,2200,1900,Pune,Pune,60800,0.32,
9/22/2022,Potato,Other,1500,2300,1900,Pune,Pune,61900,0.33,
1/31/2020,Potato,Other,800,1800,1300,Pune,Pune,62500,0.48,
4/27/2023,Potato,Other,1000,1600,1300,Pune,Pune,65200,0.5,
12-09-2021,Potato,Other,700,1800,1250,Pune,Pune,66100,0.53,
12/16/2022,Potato,Other,1700,2400,2050,Pune,Pune,66700,0.33,
11/17/2022,Potato,Other,1300,2200,1750,Pune,Pune,67300,0.38,
04-08-2022,Potato,Other,1000,1850,1430,Pune,Pune,67500,0.47,
1/18/2021,Potato,Other,1000,1800,1400,Pune,Pune,68000,0.49,
03-08-2023,Potato,Other,600,1400,1000,Pune,Pune,68100,0.68,
6/17/2022,Potato,Other,1500,1900,1700,Pune,Pune,68100,0.4,
12-04-2022,Potato,Other,1500,2200,1850,Pune,Pune,69300,0.37,
02-04-2020,Potato,Other,1200,2100,2000,Pune,Pune,70200,0.35,
2/27/2022,Potato,Other,1000,1500,1250,Pune,Pune,71100,0.57,
4/25/2022,Potato,Other,1000,2000,1500,Pune,Pune,71300,0.48,
12/25/2022,Potato,Other,1500,2400,1950,Pune,Pune,72700,0.37,
10/28/2022,Potato,Other,2000,2800,2400,Pune,Pune,72900,0.3,
7/22/2022,Potato,Other,1700,2200,1950,Pune,Pune,73200,0.38,
12/14/2021,Potato,Other,800,2100,1450,Pune,Pune,74600,0.51,
7/18/2022,Potato,Other,1700,2100,1800,Pune,Pune,78900,0.44,
8/21/2022,Potato,Other,1600,2200,1900,Pune,Pune,80100,0.42,
12/13/2020,Potato,Other,2000,3000,2500,Pune,Pune,82000,0.33,
12/14/2022,Potato,Other,1500,2300,1900,Pune,Pune,82800,0.44,
04-02-2023,Potato,Other,800,1400,1100,Pune,Pune,82900,0.75,
11/29/2021,Potato,Other,1000,1800,1400,Pune,Pune,85200,0.61,
04-07-2024,Potato,Local,1800,2600,2200,Pune,Pune,25800,0.12,
09-01-2023,Potato,Local,1200,1900,1550,Pune,Pune,35900,0.23,
5/28/2025,Potato,Local,1300,2200,1750,Pune,Pune,45800,0.26,
06-05-2024,Potato,Local,2000,2700,2350,Pune,Pune,46400,0.2,
07-01-2024,Potato,Local,2200,3100,2650,Pune,Pune,48600,0.18,
6/23/2023,Potato,Local,1200,2100,1650,Pune,Pune,49100,0.3,
2/18/2024,Potato,Local,14000,18000,16000,Pune,Pune,49200,0.03,
7/17/2023,Potato,Local,850,1400,1125,Pune,Pune,51700,0.46,
2/22/2024,Potato,Local,1300,2000,1650,Pune,Pune,52000,0.32,
7/29/2024,Potato,Local,2500,3100,2800,Pune,Pune,53700,0.19,
08-05-2024,Potato,Local,2200,3000,2600,Pune,Pune,56900,0.22,
07-03-2023,Potato,Local,1200,2100,1650,Pune,Pune,61600,0.37,
8/28/2023,Potato,Local,1200,2000,1600,Pune,Pune,61700,0.39,
10/22/2024,Potato,Local,2500,3800,3150,Pune,Pune,63500,0.2,
08-04-2023,Potato,Local,1100,2000,1550,Pune,Pune,66100,0.43,
3/26/2024,Potato,Local,1400,2200,1800,Pune,Pune,66800,0.37,
08-07-2023,Potato,Local,1300,2100,1700,Pune,Pune,67200,0.4,
12/18/2024,Potato,Local,1200,3000,2100,Pune,Pune,69700,0.33,
03-04-2025,Potato,Local,1000,1900,1450,Pune,Pune,71400,0.49,
1/15/2024,Potato,Local,1000,1700,1350,Pune,Pune,71700,0.53,
3/15/2024,Potato,Local,1200,2200,1700,Pune,Pune,72100,0.42,
10/31/2023,Potato,Local,1000,1800,1400,Pune,Pune,77800,0.56,
1/25/2024,Potato,Local,1200,1800,1500,Pune,Pune,80900,0.54,
08-09-2024,Potato,Local,2000,3000,2500,Pune,Pune,81000,0.32,
12/23/2024,Potato,Local,1200,3000,2100,Pune,Pune,82100,0.39,
5/14/2024,Potato,Local,2000,2700,2350,Pune,Pune,82200,0.35,
10-10-2023,Potato,Local,1100,2000,1550,Pune,Pune,86000,0.55,
10/24/2024,Potato,Local,2000,3800,2900,Pune,Pune,88700,0.31,
3/17/2024,Potato,Local,1400,2300,1850,Pune,Pune,88700,0.48,
08-04-2024,Potato,Local,2300,3000,2650,Pune,Pune,93400,0.35,
12-08-2024,Potato,Local,2000,4000,3000,Pune,Pune,99700,0.33,
04-06-2020,Potato,Other,1400,2200,1800,Pune,Pune,16300,0.09,
01-05-2022,Potato,Other,800,1500,1150,Pune,Pune,23200,0.2,
7/28/2021,Potato,Other,700,1300,1000,Pune,Pune,27900,0.28,
08-02-2021,Potato,Other,600,1500,1050,Pune,Pune,29700,0.28,
08-12-2021,Potato,Other,700,1300,1000,Pune,Pune,30500,0.3,
6/21/2021,Potato,Other,600,1500,1050,Pune,Pune,30700,0.29,
8/24/2020,Potato,Other,2500,2800,2600,Pune,Pune,32200,0.12,
4/26/2023,Potato,Other,1000,1600,1300,Pune,Pune,32600,0.25,
11/29/2020,Potato,Other,3200,4000,3600,Pune,Pune,34500,0.1,
02-11-2021,Potato,Other,1000,1500,1250,Pune,Pune,35100,0.28,
4/28/2021,Potato,Other,800,1600,1200,Pune,Pune,36400,0.3,
1/14/2021,Potato,Other,1400,2000,1700,Pune,Pune,37500,0.22,
09-07-2021,Potato,Other,800,1300,1050,Pune,Pune,38900,0.37,
6/28/2021,Potato,Other,600,1500,1050,Pune,Pune,39300,0.37,
2/18/2021,Potato,Other,1000,1400,1200,Pune,Pune,39400,0.33,
6/14/2020,Potato,Other,1700,2100,1900,Pune,Pune,39600,0.21,
6/15/2021,Potato,Other,800,1600,1200,Pune,Pune,40000,0.33,
05-03-2022,Potato,Other,1000,2300,1650,Pune,Pune,40100,0.24,
11-08-2021,Potato,Other,1600,2000,1800,Pune,Pune,40200,0.22,
4/26/2022,Potato,Other,1000,2200,1600,Pune,Pune,40600,0.25,
12/19/2023,Potato,Local,1000,2200,1600,Pune,Pune,24300,0.15,
02-01-2024,Potato,Local,800,1600,1200,Pune,Pune,39300,0.33,
07-04-2024,Potato,Local,2500,3100,2800,Pune,Pune,41200,0.15,
3/14/2025,Potato,Local,1000,2000,1500,Pune,Pune,43800,0.29,
9/27/2023,Potato,Local,1100,2000,1550,Pune,Pune,48000,0.31,
6/17/2024,Potato,Local,2500,2900,2700,Pune,Pune,48000,0.18,
04-08-2024,Potato,Local,1800,2600,2200,Pune,Pune,48000,0.22,
01-10-2024,Potato,Local,1200,2000,1600,Pune,Pune,48100,0.3,
08-07-2024,Potato,Local,2000,3000,2500,Pune,Pune,48400,0.19,
03-08-2024,Potato,Local,1400,2200,1800,Pune,Pune,49600,0.28,
2/20/2025,Potato,Local,1200,1800,1500,Pune,Pune,49800,0.33,
5/20/2025,Potato,Local,1300,2200,1750,Pune,Pune,51200,0.29,
7/29/2025,Potato,Local,1000,1800,1400,Pune,Pune,52500,0.38,
01-08-2024,Potato,Local,1200,2000,1600,Pune,Pune,53800,0.34,
06-03-2025,Potato,Local,1400,2200,1800,Pune,Pune,54700,0.3,
1/20/2025,Potato,Local,1500,2200,1850,Pune,Pune,55200,0.3,
11/15/2024,Potato,Local,2200,4000,3100,Pune,Pune,55600,0.18,
12/19/2024,Potato,Local,1200,3200,2200,Pune,Pune,56400,0.26,
06-07-2024,Potato,Local,2000,2700,2350,Pune,Pune,57000,0.24,
4/21/2025,Potato,Local,1200,2100,1650,Pune,Pune,58800,0.36,
12-06-2024,Potato,Local,2000,4000,3000,Pune,Pune,59100,0.2,
6/28/2023,Potato,Local,1000,2000,1500,Pune,Pune,61200,0.41,
2/21/2025,Potato,Local,1000,1900,1450,Pune,Pune,61500,0.42,
11/29/2023,Potato,Local,1000,2200,1600,Pune,Pune,61900,0.39,
02-07-2025,Potato,Local,1400,2000,1700,Pune,Pune,62100,0.37,
10/23/2024,Potato,Local,2200,3800,3000,Pune,Pune,62800,0.21,
5/23/2024,Potato,Local,2000,2700,2350,Pune,Pune,63900,0.27,
05-09-2025,Potato,Local,1300,2200,1750,Pune,Pune,64100,0.37,
09-03-2024,Potato,Local,2500,3000,2750,Pune,Pune,65100,0.24,
3/18/2024,Potato,Local,1300,2200,1750,Pune,Pune,66400,0.38,
12/16/2024,Potato,Local,1500,3200,2350,Pune,Pune,70500,0.3,
7/30/2024,Potato,Local,2300,3100,2700,Pune,Pune,71300,0.26,
03-03-2025,Potato,Local,1100,1900,1500,Pune,Pune,79000,0.53,
10-05-2023,Potato,Local,1400,2000,1700,Pune,Pune,79900,0.47,
04-11-2025,Potato,Local,1000,2000,1500,Pune,Pune,80100,0.53,
3/16/2025,Potato,Local,1000,2000,1500,Pune,Pune,86700,0.58,
6/21/2024,Potato,Local,2500,3000,2750,Pune,Pune,91900,0.33,
6/18/2023,Potato,Local,1000,2000,1500,Pune,Pune,94900,0.63,
06-02-2020,Potato,Other,1700,2100,1900,Pune,Pune,10000,0.05,
09-10-2020,Potato,Other,2400,3000,2700,Pune,Pune,23600,0.09,
5/28/2021,Potato,Other,800,1600,1200,Pune,Pune,30400,0.25,
7/27/2021,Potato,Other,700,1200,950,Pune,Pune,30600,0.32,
4/18/2023,Potato,Other,800,1500,1150,Pune,Pune,31600,0.27,
4/20/2022,Potato,Other,1100,2000,1550,Pune,Pune,32800,0.21,
06-02-2022,Potato,Other,1600,1900,1750,Pune,Pune,33500,0.19,
6/17/2020,Potato,Other,1800,2000,1900,Pune,Pune,36300,0.19,
3/31/2021,Potato,Other,800,1600,1200,Pune,Pune,39600,0.33,
2/25/2022,Potato,Other,1000,1400,1200,Pune,Pune,41100,0.34,
06-08-2021,Potato,Other,700,1600,1150,Pune,Pune,42300,0.37,
07-11-2022,Potato,Other,1800,2100,1950,Pune,Pune,43200,0.22,
09-08-2020,Potato,Other,2400,2900,2650,Pune,Pune,44800,0.17,
3/15/2022,Potato,Other,1000,1700,1350,Pune,Pune,41100,0.3,
02-10-2020,Potato,Other,1200,2000,1600,Pune,Pune,41400,0.26,
6/25/2020,Potato,Other,1600,2200,1900,Pune,Pune,41600,0.22,
07-07-2021,Potato,Other,600,1400,1000,Pune,Pune,41900,0.42,
6/21/2022,Potato,Other,1800,2100,1950,Pune,Pune,42800,0.22,
07-08-2021,Potato,Other,700,1300,1000,Pune,Pune,46800,0.47,
9/17/2020,Potato,Other,2400,3200,2800,Pune,Pune,46900,0.17,
2/16/2022,Potato,Other,800,1500,1150,Pune,Pune,47600,0.41,
03-02-2023,Potato,Other,500,1300,900,Pune,Pune,48000,0.53,
07-03-2020,Potato,Other,2000,2400,2200,Pune,Pune,48300,0.22,
5/18/2023,Potato,Other,1000,2100,1550,Pune,Pune,48600,0.31,
01-04-2022,Potato,Other,800,1500,1150,Pune,Pune,48700,0.42,
10/26/2022,Potato,Other,1800,2750,2280,Pune,Pune,48800,0.21,
3/28/2023,Potato,Other,700,1400,1050,Pune,Pune,49400,0.47,
5/27/2021,Potato,Other,800,1600,1200,Pune,Pune,50900,0.42,
07-01-2022,Potato,Other,1600,2000,1800,Pune,Pune,51700,0.29,
11/27/2022,Potato,Other,1500,2100,1800,Pune,Pune,53800,0.3,
01-05-2020,Potato,Other,2000,2400,2200,Pune,Pune,54400,0.25,
6/25/2021,Potato,Other,600,1500,1050,Pune,Pune,55100,0.52,
5/30/2022,Potato,Other,1600,2000,1800,Pune,Pune,55900,0.31,
08-03-2022,Potato,Other,1600,2200,1900,Pune,Pune,55900,0.29,
12-06-2021,Potato,Other,1000,1800,1400,Pune,Pune,58100,0.42,
11/24/2021,Potato,Other,1000,1700,1350,Pune,Pune,58200,0.43,
07-06-2022,Potato,Other,1600,2000,1800,Pune,Pune,59000,0.33,
2/23/2021,Potato,Other,1000,1400,1200,Pune,Pune,59700,0.5,
01-04-2023,Potato,Other,1400,2100,1750,Pune,Pune,59900,0.34,
12-09-2022,Potato,Other,1500,2200,1850,Pune,Pune,64000,0.35,
10-06-2021,Potato,Other,1000,1700,1350,Pune,Pune,66700,0.49,
1/17/2023,Potato,Other,1400,2200,1800,Pune,Pune,69300,0.38,
1/19/2022,Potato,Other,700,1400,1050,Pune,Pune,71200,0.68,
12/26/2022,Potato,Other,1500,2400,1950,Pune,Pune,73300,0.38,
10-11-2020,Potato,Other,2200,3100,2600,Pune,Pune,74500,0.29,
9/24/2021,Potato,Other,600,1600,1100,Pune,Pune,76500,0.7,
11/13/2022,Potato,Other,1800,2300,2050,Pune,Pune,78900,0.38,
10/21/2021,Potato,Other,1000,1600,1300,Pune,Pune,79400,0.61,
04-09-2023,Potato,Other,800,1600,1200,Pune,Pune,82800,0.69,
3/15/2021,Potato,Other,600,1700,1150,Pune,Pune,83300,0.72,
01-09-2022,Potato,Other,800,1500,1150,Pune,Pune,83300,0.72,
10-02-2022,Potato,Other,1700,2600,2050,Pune,Pune,85000,0.41,
10/27/2021,Potato,Other,1200,1800,1500,Pune,Pune,85500,0.57,
12/15/2021,Potato,Other,800,2000,1400,Pune,Pune,87400,0.62,
8/14/2022,Potato,Other,1700,2200,1950,Pune,Pune,89200,0.46,
10/31/2021,Potato,Other,1500,2000,1750,Pune,Pune,93300,0.53,
4/16/2023,Potato,Other,800,1600,1200,Pune,Pune,93800,0.78,
10-09-2022,Potato,Other,1600,2800,2200,Pune,Pune,96200,0.44,
7/21/2020,Potato,Other,2300,2700,2500,Pune,Pune,45300,0.18,
11/20/2020,Potato,Other,2800,3800,3300,Pune,Pune,46700,0.14,
11/15/2021,Potato,Other,1200,2000,1600,Pune,Pune,49500,0.31,
02-02-2021,Potato,Other,700,1500,1050,Pune,Pune,49700,0.47,
10/28/2021,Potato,Other,1200,1800,1500,Pune,Pune,49900,0.33,
01-01-2021,Potato,Other,1400,2200,1800,Pune,Pune,49900,0.28,
3/22/2021,Potato,Other,700,1700,1150,Pune,Pune,50000,0.43,
3/22/2022,Potato,Other,1000,1700,1350,Pune,Pune,52500,0.39,
07-05-2022,Potato,Other,1600,2000,1800,Pune,Pune,52600,0.29,
4/14/2023,Potato,Other,800,1500,1150,Pune,Pune,55700,0.48,
02-04-2022,Potato,Other,900,1300,1100,Pune,Pune,57100,0.52,
1/24/2021,Potato,Other,700,1700,1200,Pune,Pune,59100,0.49,
10-03-2022,Potato,Other,1500,2800,2150,Pune,Pune,59400,0.28,
9/15/2021,Potato,Other,800,1500,1150,Pune,Pune,61300,0.53,
10/16/2022,Potato,Other,2000,2800,2400,Pune,Pune,61300,0.26,
03-12-2021,Potato,Other,700,1500,1100,Pune,Pune,61700,0.56,
12/22/2022,Potato,Other,1500,2400,1950,Pune,Pune,61800,0.32,
03-11-2022,Potato,Other,1000,1700,1350,Pune,Pune,63500,0.47,
01-07-2022,Potato,Other,800,1500,1150,Pune,Pune,65400,0.57,
9/20/2020,Potato,Other,2400,3200,2800,Pune,Pune,65700,0.23,
7/18/2021,Potato,Other,700,1300,1000,Pune,Pune,65900,0.66,
07-08-2022,Potato,Other,1600,2000,1800,Pune,Pune,67000,0.37,
4/28/2022,Potato,Other,1000,2000,1500,Pune,Pune,67200,0.45,
06-06-2021,Potato,Other,800,1600,1200,Pune,Pune,69300,0.58,
08-12-2022,Potato,Other,1700,2300,2000,Pune,Pune,70600,0.35,
12-01-2021,Potato,Other,800,1600,1200,Pune,Pune,71900,0.6,
10-07-2022,Potato,Other,1600,2600,2100,Pune,Pune,72700,0.35,
09-12-2021,Potato,Other,1000,1400,1200,Pune,Pune,76400,0.64,
3/30/2023,Potato,Other,700,1300,1000,Pune,Pune,76600,0.77,
2/16/2020,Potato,Other,900,1800,1600,Pune,Pune,78500,0.49,
9/23/2021,Potato,Other,700,1500,1100,Pune,Pune,82000,0.75,
9/17/2021,Potato,Other,700,1600,1150,Pune,Pune,82600,0.72,
05-08-2022,Potato,Other,1600,2400,2000,Pune,Pune,83000,0.42,
01-02-2022,Potato,Other,800,1500,1150,Pune,Pune,85200,0.74,
7/17/2022,Potato,Other,1800,2200,2000,Pune,Pune,96100,0.48,
3/14/2021,Potato,Other,700,1700,1200,Pune,Pune,96500,0.8,
02-05-2025,Potato,Local,1400,2000,1700,Pune,Pune,29100,0.17,
3/27/2024,Potato,Local,1400,2200,1800,Pune,Pune,32100,0.18,
7/26/2024,Potato,Local,2500,3000,2750,Pune,Pune,38200,0.14,
3/13/2025,Potato,Local,1000,1900,1450,Pune,Pune,38900,0.27,
2/19/2024,Potato,Local,1300,2000,1650,Pune,Pune,39000,0.24,
6/19/2024,Potato,Local,2500,3000,2750,Pune,Pune,40900,0.15,
3/31/2025,Potato,Local,1000,2000,1500,Pune,Pune,43100,0.29,
10-03-2023,Potato,Local,1300,2000,1650,Pune,Pune,43500,0.26,
4/17/2025,Potato,Local,1000,2000,1500,Pune,Pune,44700,0.3,
09-08-2023,Potato,Local,1000,1500,1250,Pune,Pune,46300,0.37,
11/17/2023,Potato,Local,1200,2200,1700,Pune,Pune,46600,0.27,
09-02-2024,Potato,Local,2000,3000,2500,Pune,Pune,47700,0.19,
4/14/2025,Potato,Local,1000,2000,1500,Pune,Pune,49700,0.33,
6/28/2024,Potato,Local,2300,3000,2650,Pune,Pune,52500,0.2,
11/23/2023,Potato,Local,1000,2000,1500,Pune,Pune,52700,0.35,
6/27/2023,Potato,Local,1100,2100,1600,Pune,Pune,52800,0.33,
2/16/2024,Potato,Local,1400,1800,1600,Pune,Pune,56700,0.35,
1/31/2025,Potato,Local,1300,2000,1650,Pune,Pune,58700,0.36,
3/29/2024,Potato,Local,1400,2500,1950,Pune,Pune,59200,0.3,
12/20/2024,Potato,Local,1300,3000,2150,Pune,Pune,59700,0.28,
6/27/2025,Potato,Local,1300,2100,1700,Pune,Pune,59700,0.35,
3/20/2024,Potato,Local,1200,2100,1650,Pune,Pune,59700,0.36,
11/30/2023,Potato,Local,1200,1800,1400,Pune,Pune,60900,0.44,
11/27/2024,Potato,Local,1500,4000,2750,Pune,Pune,61500,0.22,
9/19/2023,Potato,Local,1000,1800,1400,Pune,Pune,62200,0.44,
10-11-2024,Potato,Local,2200,3500,2650,Pune,Pune,62200,0.24,
05-06-2025,Potato,Local,1000,2100,1550,Pune,Pune,64600,0.42,
4/24/2024,Potato,Local,2000,2600,2300,Pune,Pune,64600,0.28,
7/21/2025,Potato,Local,1000,1900,1450,Pune,Pune,69200,0.48,
8/29/2023,Potato,Local,1200,1800,1500,Pune,Pune,71200,0.47,
5/26/2024,Potato,Local,2000,2600,2300,Pune,Pune,72600,0.32,
09-07-2023,Potato,Local,1000,1800,1400,Pune,Pune,75100,0.54,
6/15/2023,Potato,Local,1100,2100,1600,Pune,Pune,77000,0.48,
9/22/2024,Potato,Local,2300,3000,2650,Pune,Pune,84700,0.32,
11-04-2024,Potato,Local,2200,4200,3200,Pune,Pune,90700,0.28,
2/27/2024,Potato,Local,1400,2100,1700,Pune,Pune,96700,0.57,
12/31/2023,Potato,Local,1000,2000,1500,Pune,Pune,99300,0.66,
7/29/2021,Potato,Other,700,1300,1000,Pune,Pune,17000,0.17,
6/18/2020,Potato,Other,1500,2100,1800,Pune,Pune,18900,0.1,
06-09-2020,Potato,Other,1800,2200,2000,Pune,Pune,22300,0.11,
07-07-2020,Potato,Other,2000,2400,2200,Pune,Pune,31100,0.14,
11-06-2020,Potato,Other,2500,3500,3000,Pune,Pune,35700,0.12,
7/25/2022,Potato,Other,1500,2200,1850,Pune,Pune,36300,0.2,
8/20/2021,Potato,Other,600,1300,950,Pune,Pune,37900,0.4,
9/18/2020,Potato,Other,2200,3000,2600,Pune,Pune,38100,0.15,
4/17/2023,Potato,Other,800,1600,1200,Pune,Pune,38800,0.32,
2/27/2020,Potato,Other,1000,1800,1600,Pune,Pune,39100,0.24,
4/13/2022,Potato,Other,1000,1750,1380,Pune,Pune,40400,0.29,
7/29/2020,Potato,Other,2000,2500,2250,Pune,Pune,40700,0.18,
11-02-2021,Potato,Other,1200,2800,2000,Pune,Pune,41800,0.21,
12-03-2021,Potato,Other,800,1700,1250,Pune,Pune,44000,0.35,
3/24/2020,Potato,Other,1800,2400,2100,Pune,Pune,44100,0.21,
2/21/2020,Potato,Other,1000,1900,1700,Pune,Pune,44200,0.26,
3/24/2021,Potato,Other,500,1700,1100,Pune,Pune,44400,0.4,
7/16/2021,Potato,Other,600,1300,950,Pune,Pune,44500,0.47,
02-12-2021,Potato,Other,1000,1500,1250,Pune,Pune,44700,0.36,
06-10-2020,Potato,Other,1800,2100,1950,Pune,Pune,44800,0.23,
11/26/2021,Potato,Other,1200,2000,1600,Pune,Pune,45300,0.28,
07-10-2020,Potato,Other,1800,2400,2100,Pune,Pune,46400,0.22,
03-02-2022,Potato,Other,1200,1700,1450,Pune,Pune,46900,0.32,
7/13/2022,Potato,Other,1700,2000,1850,Pune,Pune,47500,0.26,
2/24/2021,Potato,Other,900,1500,1200,Pune,Pune,49300,0.41,
02-07-2023,Potato,Other,1000,1600,1300,Pune,Pune,52100,0.4,
2/18/2020,Potato,Other,1000,1500,1400,Pune,Pune,52700,0.38,
3/24/2023,Potato,Other,600,1300,950,Pune,Pune,53300,0.56,
05-08-2023,Potato,Other,1000,2000,1500,Pune,Pune,54300,0.36,
12/16/2020,Potato,Other,2200,3200,2600,Pune,Pune,54300,0.21,
10/18/2021,Potato,Other,1000,1500,1250,Pune,Pune,54800,0.44,
11/17/2021,Potato,Other,1200,2100,1650,Pune,Pune,55000,0.33,
2/28/2023,Potato,Other,700,1300,1000,Pune,Pune,55300,0.55,
4/20/2021,Potato,Other,700,1600,1150,Pune,Pune,55600,0.48,
5/17/2022,Potato,Other,1500,1900,1700,Pune,Pune,56600,0.33,
3/30/2022,Potato,Other,900,1700,1300,Pune,Pune,56800,0.44,
08-12-2020,Potato,Other,2200,2600,2400,Pune,Pune,57100,0.24,
5/25/2022,Potato,Other,1400,1900,1650,Pune,Pune,58600,0.36,
11/19/2021,Potato,Other,1200,2000,1600,Pune,Pune,59400,0.37,
10/17/2022,Potato,Other,2000,2900,2450,Pune,Pune,59500,0.24,
5/19/2023,Potato,Other,1000,2200,1600,Pune,Pune,60300,0.38,
3/18/2020,Potato,Other,1200,2000,1600,Pune,Pune,61000,0.38,
04-11-2022,Potato,Other,1000,1850,1430,Pune,Pune,62200,0.43,
3/27/2023,Potato,Other,700,1400,1050,Pune,Pune,63900,0.61,
9/19/2022,Potato,Other,1600,2200,1950,Pune,Pune,69000,0.35,
12-06-2022,Potato,Other,1500,2100,1800,Pune,Pune,73500,0.41,
3/13/2022,Potato,Other,1100,1700,1400,Pune,Pune,78400,0.56,
01-03-2020,Potato,Other,1600,2200,2000,Pune,Pune,84500,0.42,
12/21/2020,Potato,Other,1000,2500,1750,Pune,Pune,94000,0.54,
10/22/2021,Potato,Other,1200,1700,1450,Pune,Pune,95500,0.66,
7/19/2024,Potato,Local,2500,3100,2800,Pune,Pune,37200,0.13,
10/28/2024,Potato,Local,2000,3700,2850,Pune,Pune,40100,0.14,
7/24/2024,Potato,Local,2500,3100,2800,Pune,Pune,42100,0.15,
07-07-2023,Potato,Local,1200,2100,1650,Pune,Pune,44400,0.27,
2/21/2024,Potato,Local,1300,2100,1700,Pune,Pune,45000,0.26,
5/22/2025,Potato,Local,1200,2200,1700,Pune,Pune,45400,0.27,
01-09-2024,Potato,Local,1000,2000,1500,Pune,Pune,46400,0.31,
6/19/2023,Potato,Local,1000,2100,1550,Pune,Pune,48000,0.31,
9/27/2024,Potato,Local,2000,3200,2600,Pune,Pune,48200,0.19,
12/30/2024,Potato,Local,1500,2500,2000,Pune,Pune,49300,0.25,
9/30/2024,Potato,Local,2500,3200,2850,Pune,Pune,50200,0.18,
11-10-2023,Potato,Local,800,1800,1300,Pune,Pune,50800,0.39,
11-06-2024,Potato,Local,2300,4300,3300,Pune,Pune,51600,0.16,
11-07-2023,Potato,Local,1000,1800,1400,Pune,Pune,54700,0.39,
11/19/2024,Potato,Local,2400,4000,3200,Pune,Pune,54900,0.17,
8/17/2023,Potato,Local,1100,2000,1650,Pune,Pune,55400,0.34,
5/25/2025,Potato,Local,1300,2300,1800,Pune,Pune,56600,0.31,
02-09-2024,Potato,Local,1400,1800,1600,Pune,Pune,57100,0.36,
09-05-2023,Potato,Local,1000,2000,1500,Pune,Pune,58500,0.39,
01-01-2024,Potato,Local,1000,1800,1400,Pune,Pune,58700,0.42,
8/22/2023,Potato,Local,1200,2000,1600,Pune,Pune,58700,0.37,
6/26/2025,Potato,Local,1300,2100,1700,Pune,Pune,59700,0.35,
1/30/2025,Potato,Local,1500,2000,1750,Pune,Pune,60500,0.35,
04-02-2024,Potato,Local,1700,2500,2100,Pune,Pune,63700,0.3,
9/13/2023,Potato,Local,1200,1800,1500,Pune,Pune,66200,0.44,
9/13/2024,Potato,Local,2000,3000,2500,Pune,Pune,66200,0.26,
09-04-2023,Potato,Local,1200,1900,1550,Pune,Pune,66300,0.43,
9/20/2023,Potato,Local,1000,1800,1400,Pune,Pune,67400,0.48,
9/24/2024,Potato,Local,2200,3100,2650,Pune,Pune,67800,0.26,
4/25/2024,Potato,Local,1800,2600,2200,Pune,Pune,71900,0.33,
6/25/2025,Potato,Local,1300,2200,1750,Pune,Pune,75800,0.43,
3/31/2024,Potato,Local,1700,2500,2100,Pune,Pune,76100,0.36,
7/15/2024,Potato,Local,2500,3000,2750,Pune,Pune,77900,0.28,
04-10-2025,Potato,Local,1200,2000,1600,Pune,Pune,79400,0.5,
10/13/2024,Potato,Local,2000,3500,2750,Pune,Pune,82200,0.3,
9/17/2023,Potato,Local,1200,1800,1500,Pune,Pune,83600,0.56,
10-06-2023,Potato,Local,1200,2000,1600,Pune,Pune,83800,0.52,
6/26/2023,Potato,Local,1000,2000,1500,Pune,Pune,86300,0.58,
1/14/2024,Potato,Local,1200,1700,1450,Pune,Pune,88700,0.61,
11/21/2024,Potato,Local,2200,4200,3200,Pune,Pune,95600,0.3,
5/30/2021,Potato,Other,800,1500,1150,Pune,Pune,11200,0.1,
06-01-2020,Potato,Other,1800,2200,2000,Pune,Pune,13900,0.07,
06-03-2020,Potato,Other,1800,2000,1900,Pune,Pune,18600,0.1,
09-10-2021,Potato,Other,800,1400,1100,Pune,Pune,24600,0.22,
07-01-2020,Potato,Other,1900,2300,2100,Pune,Pune,27800,0.13,
8/25/2020,Potato,Other,2500,2800,2600,Pune,Pune,28900,0.11,
08-09-2021,Potato,Other,700,1300,1000,Pune,Pune,30800,0.31,
1/17/2020,Potato,Other,1800,2500,2200,Pune,Pune,33200,0.15,
07-05-2021,Potato,Other,600,1400,1000,Pune,Pune,35300,0.35,
